STATE,STATE FIPS,COUNTY,COUNTY FIPS,FACILITY,EIS ID,ADDRESS,CITY,ZIP CODE,POLLUTANT,POLLUTANT TYPE,EMISSIONS,UNIT OF MEASURE,FACILITY TYPE,NAICS CODE,NAICS DESCRIPTION
CA,06,Alameda,06001,EAST BAY MUNICIPAL UTILITY DIST PSG,14059511,9301 DOOLITTLE DR,OAKLAND,94621,Nitrogen Oxides,CAP,0.005864729,TON,,221310,WATER SUPPLY AND IRRIGATION SYSTEMS.
CA,06,Alameda,06001,VERIZON WIRELESS (ALAMEDA PERM),10472411,114 BRUSH STREET,OAKLAND,94607,Nitrogen Oxides,CAP,0.005811443,TON,,517112,
CA,06,Alameda,06001,FREMONT RECYCLING AND TRANSFER STATION,14279711,41149 BOYCE ROAD,FREMONT,94538,Nitrogen Oxides,CAP,0.005803708,TON,,423930,RECYCLABLE MATERIAL MERCHANT WHOLESALERS.
CA,06,Alameda,06001,HOBBY LOBBY STORES,17252011,7050 AMADOR PLAZA RD,DUBLIN,94568,Nitrogen Oxides,CAP,0.005773446,TON,,459120,
CA,06,Alameda,06001,SAFEWAY INC #910,18543111,1554 1ST STREET,LIVERMORE,94550,Nitrogen Oxides,CAP,0.005757622,TON,,445110,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES.
CA,06,Alameda,06001,VERIZON WIRELESS - OAKLAND SOUTH,13833111,819 KENNEDY STREET,OAKLAND,94606,Nitrogen Oxides,CAP,0.005748392,TON,,517112,
CA,06,Alameda,06001,"HERITAGE ESTATES/SUNDT CONSTRUCTION, INC",10476111,900 E STANLEY BLVD,LIVERMORE,94550,Nitrogen Oxides,CAP,0.005742051,TON,,221112,FOSSIL FUEL ELECTRIC POWER GENERATION.
CA,06,Alameda,06001,ALAMEDA COUNTY PUBLIC WORKS AGENCY,13747911,15670 ANCHORAGE,SAN LEANDRO,94577,Nitrogen Oxides,CAP,0.005735707,TON,,925120,ADMINISTRATION OF URBAN PLANNING AND COMMUNITY AND RURAL DEVELOPMENT.
CA,06,Alameda,06001,IKEA US WEST INC - 165 EMERYVILLE,13776411,4400 SHELLMOUND STREET,EMERYVILLE,94608,Nitrogen Oxides,CAP,0.00569748,TON,,449110,
CA,06,Alameda,06001,PORT OF OAKLAND,13747011,651 MARITIME STREET,OAKLAND,94607,Nitrogen Oxides,CAP,0.005661075,TON,,562910,REMEDIATION SERVICES.
CA,06,Alameda,06001,ALAMEDA COUNTY GSA,1106311,400 BROADWAY AVENUE,OAKLAND,94611,Nitrogen Oxides,CAP,0.005630141,TON,,922190,"OTHER JUSTICE, PUBLIC ORDER, AND SAFETY ACTIVITIES."
CA,06,Alameda,06001,FINISAR CORPORATION,137611,41762 CHRISTY STREET,FREMONT,94538,Nitrogen Oxides,CAP,0.005443771,TON,,334413,SEMICONDUCTOR AND RELATED DEVICE MANUFACTURING.
CA,06,Alameda,06001,HAYWARD EXECUTIVE AIRPORT,16022911,20301 SKYWEST DRIVE,HAYWARD,94541,Nitrogen Oxides,CAP,0.00539555,TON,,221112,FOSSIL FUEL ELECTRIC POWER GENERATION.
CA,06,Alameda,06001,EAST BAY MUNICIPAL UTILITY DIST PSK,14309511,2101 7TH STREET,OAKLAND,94607,Nitrogen Oxides,CAP,0.00539555,TON,,221310,WATER SUPPLY AND IRRIGATION SYSTEMS.
CA,06,Alameda,06001,CITY OF FREMONT,15724511,40700 CHAPEL WAY,FREMONT,94538,Nitrogen Oxides,CAP,0.005327268,TON,,921190,OTHER GENERAL GOVERNMENT SUPPORT.
CA,06,Alameda,06001,SAFEWAY INC #3125,18160511,3889 SAN PABLO AVENUE,EMERYVILLE,94608,Nitrogen Oxides,CAP,0.00531084,TON,,445110,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES.
CA,06,Alameda,06001,LUCKY #721,13761911,2000 PORTOLA AVENUE,LIVERMORE,94550,Nitrogen Oxides,CAP,0.005294646,TON,,445110,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES.
CA,06,Alameda,06001,SEVENTH STREET PROPERTIES II,13812811,820 HEINZ AVENUE,BERKELEY,94710,Nitrogen Oxides,CAP,0.005278256,TON,,531312,NONRESIDENTIAL PROPERTY MANAGERS.
CA,06,Alameda,06001,SAVE MART SUPERMARKETS #704,13812611,3443 CASTRO VALLEY BLVD,CASTRO VALLEY,94546,Nitrogen Oxides,CAP,0.00524607,TON,,445110,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES.
CA,06,Alameda,06001,VALDEZ PLAZA,17251211,280 28TH STREET,OAKLAND,94611,Nitrogen Oxides,CAP,0.005218969,TON,,721110,HOTELS (EXCEPT CASINO HOTELS) AND MOTELS.
CA,06,Alameda,06001,BAY AREA RAPID TRANIST DIST (BART),18539311,418 CLAY STREET,OAKLAND,94607,Nitrogen Oxides,CAP,0.00518412,TON,,221112,FOSSIL FUEL ELECTRIC POWER GENERATION.
CA,06,Alameda,06001,CITY OF BERKELEY FIRE STATION#4,17248611,1900 MARIN AVENUE,BERKELEY,94707,Nitrogen Oxides,CAP,0.005168686,TON,,921190,OTHER GENERAL GOVERNMENT SUPPORT.
CA,06,Alameda,06001,EAST BAY MUNICIPAL UTILITY DIST PSM,10501911,1 PACKET LANDING RD,ALAMEDA,94502,Nitrogen Oxides,CAP,0.005160963,TON,,221310,WATER SUPPLY AND IRRIGATION SYSTEMS.
CA,06,Alameda,06001,CITY OF HAYWARD 1000' RESERVOIR,13747111,3466 LA MESA DRIVE,HAYWARD,94542,Nitrogen Oxides,CAP,0.005151646,TON,,221112,FOSSIL FUEL ELECTRIC POWER GENERATION.
CA,06,Alameda,06001,SAN FRANCISCO BAY AREA RAPID TRANSIT DISTRICT,10477111,3401 E 12TH STREET,OAKLAND,94602,Nitrogen Oxides,CAP,0.005123481,TON,,221112,FOSSIL FUEL ELECTRIC POWER GENERATION.
CA,06,Alameda,06001,THE HOME DEPOT #1007,10476211,4000 ALAMEDA AVENUE,OAKLAND,94601,Nitrogen Oxides,CAP,0.005072597,TON,,449129,
CA,06,Alameda,06001,SAN FRANCISCO PUBLIC UTILITIES COMMISSION,15754411,505 PALOMA WAY,SUNOL,94586,Nitrogen Oxides,CAP,0.00500922,TON,,922190,"OTHER JUSTICE, PUBLIC ORDER, AND SAFETY ACTIVITIES."
CA,06,Alameda,06001,LUCKY #782,14247911,32300 DYER STREET,UNION CITY,94587,Nitrogen Oxides,CAP,0.004987004,TON,,445110,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES.
CA,06,Alameda,06001,TARGET CORPORATION -T0828,10476411,4300 LAS POSITAS ROAD,LIVERMORE,94550,Nitrogen Oxides,CAP,0.004965956,TON,,455110,
CA,06,Alameda,06001,INTARCIA THERAPEUTICS,16075811,"24650TH, PLOT PLAN S1",HAYWARD,94545,Nitrogen Oxides,CAP,0.004957125,TON,,541715,
CA,06,Alameda,06001,VERIZON WIRELESS (MCARTHUR & 35TH),14251611,3525 KANSAS STREET,OAKLAND,94619,Nitrogen Oxides,CAP,0.004952128,TON,,517112,
CA,06,Alameda,06001,CITY OF HAYWARD - LINDEN LS,18544611,22533 LINDEN STREET,HAYWARD,94541,Nitrogen Oxides,CAP,0.004926374,TON,,221112,FOSSIL FUEL ELECTRIC POWER GENERATION.
CA,06,Alameda,06001,LUCKY #713,13833211,35820 FREMONT BLVD,FREMONT,94536,Nitrogen Oxides,CAP,0.00492224,TON,,445110,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES.
CA,06,Alameda,06001,VERIZON WIRELESS- 814303 (CASTRO VALLEY),10472211,2569 CASTRO VALLEY BLVD,CASTRO VALLEY,94546,Nitrogen Oxides,CAP,0.004912261,TON,,517112,
CA,06,Alameda,06001,"INTARCIA THERAPEUTICS, INC",18783411,24500 CLAWITER ROAD,HAYWARD,94545,Nitrogen Oxides,CAP,0.004910675,TON,,325412,PHARMACEUTICAL PREPARATION MANUFACTURING.
CA,06,Alameda,06001,SATELLITE CENTRAL,15755311,540 21ST STREET,OAKLAND,94612,Nitrogen Oxides,CAP,0.004870938,TON,,623312,HOMES FOR THE ELDERLY.
CA,06,Alameda,06001,THE CITY OF FREMONT FIRE STATION #1,10499711,4200 MOWRY AVENUE,FREMONT,94538,Nitrogen Oxides,CAP,0.004813779,TON,,562211,HAZARDOUS WASTE TREATMENT AND DISPOSAL.
CA,06,Alameda,06001,BOLD DENTAL LABORATORY INC,13783011,2192 E 14TH STREET,SAN LEANDRO,94577,Nitrogen Oxides,CAP,0.004807918,TON,,339116,DENTAL LABORATORIES.
CA,06,Alameda,06001,MISSION VALLEY COFFEE ROASTING CO,16062511,151 WASHINGTON BLVD,FREMONT,94539,Nitrogen Oxides,CAP,0.00474782,TON,,311920,COFFEE AND TEA MANUFACTURING.
CA,06,Alameda,06001,VERIZON WIRELESS-816180,14130411,45915 WARM SPRINGS BLVD,FREMONT,94539,Nitrogen Oxides,CAP,0.004710068,TON,,517112,
CA,06,Alameda,06001,"SAN LEANDRO SENIOR HOUSING, INC",15713511,232 E 14TH STREET,SAN LEANDRO,94577,Nitrogen Oxides,CAP,0.004707422,TON,,623312,HOMES FOR THE ELDERLY.
CA,06,Alameda,06001,PACIFICA FOUNDATION/KPFA,13799411,1929 MRTN LTHR KNG JR WAY,BERKELEY,94704,Nitrogen Oxides,CAP,0.004691783,TON,,516110,INTERNET PUBLISHING AND BROADCASTING.
CA,06,Alameda,06001,"RADIO MIRCHI, INC",18134511,"POLE PLZA AHN 18, POLE #110141241",OAKLAND,94608,Nitrogen Oxides,CAP,0.004691783,TON,,512110,MOTION PICTURE AND VIDEO PRODUCTION.
CA,06,Alameda,06001,INJEX INDUSTRIES INC,142011,30559 SAN ANTONIO ST,HAYWARD,94544,Nitrogen Oxides,CAP,0.004691783,TON,,336211,MOTOR VEHICLE BODY MANUFACTURING.
CA,06,Alameda,06001,"PROZYME, INC",16076411,3832 BAY CENTER PLACE,HAYWARD,94545,Nitrogen Oxides,CAP,0.004691783,TON,,541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES.
CA,06,Alameda,06001,SAN FRANCISCO PUBLIC UTILITIES COMMISSION,18134611,41458 MISSION BLVD,FREMONT,94539,Nitrogen Oxides,CAP,0.004677484,TON,,611691,EXAM PREPARATION AND TUTORING.
CA,06,Alameda,06001,CALIFORNIA WATER SERVICE COMPANY,16041711,732 OLIVINA AVENUE,LIVERMORE,94550,Nitrogen Oxides,CAP,0.004645094,TON,,221310,WATER SUPPLY AND IRRIGATION SYSTEMS.
CA,06,Alameda,06001,VERIZON WIRELESS (WEST JACKSON),15920611,24505TH & 24549 SOTO RD,HAYWARD,94544,Nitrogen Oxides,CAP,0.004617018,TON,,517112,
CA,06,Alameda,06001,SAFEWAY INC #1119,18131011,3747 GRAND AVENUE,OAKLAND,94610,Nitrogen Oxides,CAP,0.004582217,TON,,445110,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES.
CA,06,Alameda,06001,CITY OF HAYWARD 500' RESERVOIR,14185811,1910 HIGHLAND BLVD,HAYWARD,94542,Nitrogen Oxides,CAP,0.004577866,TON,,221112,FOSSIL FUEL ELECTRIC POWER GENERATION.
CA,06,Alameda,06001,"HAYWARD POINT EDEN I, LP C/O CBRE",18772511,26103 RESEARCH ROAD,HAYWARD,94545,Nitrogen Oxides,CAP,0.004383378,TON,,221122,ELECTRIC POWER DISTRIBUTION.
CA,06,Alameda,06001,VERIZON WIRELESS (DT LIVERMORE),18127911,1000B LAMBETH ROAD,LIVERMORE,94551,Nitrogen Oxides,CAP,0.004368472,TON,,517112,
CA,06,Alameda,06001,"IMPAX LABORATORIES, INC",10530011,30831 HUNTWOOD AVE,HAYWARD,94544,Nitrogen Oxides,CAP,0.004278199,TON,,325412,PHARMACEUTICAL PREPARATION MANUFACTURING.
CA,06,Alameda,06001,THE HOME DEPOT,14291911,43900 ICEHOUSE TER,FREMONT,94538,Nitrogen Oxides,CAP,0.004227474,TON,,455110,
CA,06,Alameda,06001,LION MALL,10486011,39055 CEDAR BLVD,NEWARK,94560,Nitrogen Oxides,CAP,0.004222606,TON,,455110,
CA,06,Alameda,06001,"SEARS, #1698",14273011,6000 MOWRY AVENUE,NEWARK,94560,Nitrogen Oxides,CAP,0.004222606,TON,,455211,
CA,06,Alameda,06001,CARL ZEISS MEDITEC,773511,5160 HACIENDA DR,DUBLIN,94568,Nitrogen Oxides,CAP,0.004222606,TON,,332994,SMALL ARMS MANUFACTURING.
CA,06,Alameda,06001,VERIZON WIRELESS (UNION CITY),14292011,33467 WESTERN AVENUE,UNION CITY,94587,Nitrogen Oxides,CAP,0.004155921,TON,,517112,
CA,06,Alameda,06001,VERIZON WIRELESS (HWY 680 AND MISSION),18128311,42500 VARGAS ROAD,FREMONT,94539,Nitrogen Oxides,CAP,0.004105204,TON,,517112,
CA,06,Alameda,06001,SAN FRANCISCO HERB AND NATURAL FOOD CO,13760511,47444 KATO ROAD,FREMONT,94538,Nitrogen Oxides,CAP,0.004073376,TON,,111998,ALL OTHER MISCELLANEOUS CROP FARMING.
CA,06,Alameda,06001,CITY OF PLEASANTON,13805511,1202 MACHADO PLACE,PLEASANTON,94566,Nitrogen Oxides,CAP,0.004044295,TON,,922190,"OTHER JUSTICE, PUBLIC ORDER, AND SAFETY ACTIVITIES."
CA,06,Alameda,06001,BAY MARBLE,10477211,"37444 SYCAMORE ST, STE 11",NEWARK,94560,Nitrogen Oxides,CAP,0.004006603,TON,,238340,TILE AND TERRAZZO CONTRACTORS.
CA,06,Alameda,06001,AC TRANSIT DISTRICT,194911,1100 SEMINARY AVE,OAKLAND,94621,Nitrogen Oxides,CAP,0.004000214,TON,,485111,MIXED MODE TRANSIT SYSTEMS.
CA,06,Alameda,06001,MEASUREMENT SPECIALTIES INC,18785711,45738 NORTHPORT-LP WST,FREMONT,94538,Nitrogen Oxides,CAP,0.003954058,TON,,334513,"INSTRUMENTS AND RELATED PRODUCTS MANUFACTURING FOR MEASURING, DISPLAYING, AND CONTROLLING INDUSTRIAL PROCESS VARIABLES."
CA,06,Alameda,06001,ELECTRONICS FOR IMAGING,18541111,"6750 DUMBARTON, CIRCLE",FREMONT,94555,Nitrogen Oxides,CAP,0.003906674,TON,,541519,OTHER COMPUTER RELATED SERVICES.
CA,06,Alameda,06001,CITY OF PLEASANTON,10462211,2299 VINEYARD AVENUE,PLEASANTON,94566,Nitrogen Oxides,CAP,0.003860169,TON,,236117,NEW HOUSING OPERATIVE BUILDERS.
CA,06,Alameda,06001,VERIZON WIRELESS (HWY 880/INDUSTRIAL),10465511,27911 INDUSTRIAL BLVD,HAYWARD,94545,Nitrogen Oxides,CAP,0.003826844,TON,,517112,
CA,06,Alameda,06001,BAY AREA RAPID TRANSIT DISTRICT,15723611,601 E 8TH STREET,OAKLAND,94604,Nitrogen Oxides,CAP,0.003825133,TON,,485112,COMMUTER RAIL SYSTEMS.
CA,06,Alameda,06001,SUTTER BAY MEDICAL FOUNDATION DB PALO ALTO M F,14129811,3140 KEARNEY STREET,FREMONT,94538,Nitrogen Oxides,CAP,0.00379331,TON,"Institutional (school, hospital, prison, etc.)",622110,GENERAL MEDICAL AND SURGICAL HOSPITALS.
CA,06,Alameda,06001,VERIZON WIRELESS (WINDFARM),14129911,N FLYNN RD & HWY 580,LIVERMORE,94550,Nitrogen Oxides,CAP,0.003786506,TON,,517112,
CA,06,Alameda,06001,PAYMENT PROCESSING INC,17246511,8200 CENTRAL AVE,NEWARK,94560,Nitrogen Oxides,CAP,0.003751501,TON,,541214,PAYROLL SERVICES.
CA,06,Alameda,06001,CITY OF ALAMEDA / PUBLIC WORKS DEPT,10471211,"TINKER AVE, AT CORAL SEA",ALAMEDA,94501,Nitrogen Oxides,CAP,0.003734883,TON,,221320,SEWAGE TREATMENT FACILITIES.
CA,06,Alameda,06001,TRI CITY ANIMAL SHELTER,15721011,1950 STEVENSON BLVD,FREMONT,94538,Nitrogen Oxides,CAP,0.003729992,TON,,541940,VETERINARY SERVICES.
CA,06,Alameda,06001,ARCUS BIOSCIENCES,18543211,3928 POINT EDEN WAY,HAYWARD,94545,Nitrogen Oxides,CAP,0.003657773,TON,,541714,
CA,06,Alameda,06001,AGRO MERCHANTS OAKLAND LLC,17252511,860 81ST STREET,OAKLAND,94621,Nitrogen Oxides,CAP,0.003637763,TON,,484230,"SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LONG-DISTANCE."
CA,06,Alameda,06001,ROYAL COFFEE COMPANY,18132311,2523 BROADWAY,OAKLAND,94612,Nitrogen Oxides,CAP,0.003472385,TON,,722513,
CA,06,Alameda,06001,VERIZON WIRELESS (GOLDEN GATE FIELDS),14271711,1100 EASTSHORE HWY,ALBANY,94710,Nitrogen Oxides,CAP,0.003428021,TON,,517112,
CA,06,Alameda,06001,NEW CINGULAR WIRELESS PCS DBA AT&T MOBILITY,18492311,2931 FABER STREET,UNION CITY,94587,Nitrogen Oxides,CAP,0.003408503,TON,,517112,
CA,06,Alameda,06001,"AIRGAS USA, LLC",13763111,700 DECOTO ROAD,UNION CITY,94587,Nitrogen Oxides,CAP,0.003401544,TON,,325120,INDUSTRIAL GAS MANUFACTURING.
CA,06,Alameda,06001,SAN LUIS & DELTA MENDOTA WATER AUTHORITY (SLDMWA),18540111,17601 W GRANTLINE RD,LIVERMORE,95391,Nitrogen Oxides,CAP,0.003345559,TON,,221310,WATER SUPPLY AND IRRIGATION SYSTEMS.
CA,06,Alameda,06001,GRAYBAR,18782111,3089 WHIPPLE ROAD,UNION CITY,94587,Nitrogen Oxides,CAP,0.003343364,TON,,423610,"ELECTRICAL APPARATUS AND EQUIPMENT, WIRING SUPPLIES, AND RELATED EQUIPMENT MERCHANT WHOLESALERS."
CA,06,Alameda,06001,CITY OF FREMONT,14122111,35659 FREMONT BLVD,FREMONT,94536,Nitrogen Oxides,CAP,0.00333648,TON,,922160,FIRE PROTECTION.
CA,06,Alameda,06001,OHLONE COLLEGE,15742511,39399 CHERRY STREET,NEWARK,94560,Nitrogen Oxides,CAP,0.003324283,TON,,611210,JUNIOR COLLEGES.
CA,06,Alameda,06001,PACIFIC GAS AND ELECTRIC COMPANY,18772111,17585 PATTERSON PASS,LIVERMORE,94550,Nitrogen Oxides,CAP,0.003315607,TON,,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL.
CA,06,Alameda,06001,VERIZON WIRELESS (ALAMEDA ISLAND),18127711,1300 PARK STREET,ALAMEDA,94501,Nitrogen Oxides,CAP,0.003311583,TON,,517112,
CA,06,Alameda,06001,VERIZON WIRELESS- 815506 (NEWARK),10472011,37900 TIMBER STREET,NEWARK,94560,Nitrogen Oxides,CAP,0.003268936,TON,,517112,
CA,06,Alameda,06001,VERIZON WIRELESS (HWY 92-880,18128111,24301 SOUTHLAND DR,HAYWARD,94545,Nitrogen Oxides,CAP,0.003205932,TON,,517112,
CA,06,Alameda,06001,VERIZON WIRELESS (BAY FARM ISLAND),18489911,1 CLUBHOUSE MEMORL RD,ALAMEDA,94502,Nitrogen Oxides,CAP,0.003181534,TON,,517112,
CA,06,Alameda,06001,KAISER PERMANENTE POST ACUTE CARE CENTER,10473411,1440 168TH AVENUE,SAN LEANDRO,94578,Nitrogen Oxides,CAP,0.003132437,TON,,333618,OTHER ENGINE EQUIPMENT MANUFACTURING.
CA,06,Alameda,06001,"OLYMPIC TUG & BARGE CO, INC",15714811,321 A AVENUE,ALAMEDA,94501,Nitrogen Oxides,CAP,0.003118016,TON,,424710,PETROLEUM BULK STATIONS AND TERMINALS.
CA,06,Alameda,06001,VERIZON WIRELESS- 815053 - (HWY 880/HEGENBERGER),10472111,7000 COLISEUM WAY,OAKLAND,94621,Nitrogen Oxides,CAP,0.003047653,TON,,517112,
CA,06,Alameda,06001,LIVERMORE MUNICIPAL WATER - OAKVILLE PUMP STATION,14122711,6145 OAKVILLE LANE,LIVERMORE,94551,Nitrogen Oxides,CAP,0.003026201,TON,,221310,WATER SUPPLY AND IRRIGATION SYSTEMS.
CA,06,Alameda,06001,COMPUGRAPHICS USA INC,18540711,43455 OSGOOD ROAD,FREMONT,94539,Nitrogen Oxides,CAP,0.00298432,TON,,334413,SEMICONDUCTOR AND RELATED DEVICE MANUFACTURING.
CA,06,Alameda,06001,DCT BAYSIDE INDUSTRIAL,15715111,3525 ARDEN ROAD,HAYWARD,94545,Nitrogen Oxides,CAP,0.002925851,TON,,531311,RESIDENTIAL PROPERTY MANAGERS.
CA,06,Alameda,06001,FOOD MAXX #484,13777911,3000 E 9TH STREET,OAKLAND,94601,Nitrogen Oxides,CAP,0.0028821,TON,,445110,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES.
CA,06,Alameda,06001,OAKLAND FIRE STATION 18,15742311,5008 BANCROFT AVE,OAKLAND,94601,Nitrogen Oxides,CAP,0.002837744,TON,,922160,FIRE PROTECTION.
CA,06,Alameda,06001,"AGENUS WEST, LLC",15788311,901 HEINZ AVENUE,BERKELEY,94710,Nitrogen Oxides,CAP,0.002815072,TON,,325412,PHARMACEUTICAL PREPARATION MANUFACTURING.
CA,06,Alameda,06001,"JUDICIAL COUNCIL OF CALIFORNIA, CC 01-F1",15723511,2233 SHORELINE DR,ALAMEDA,94501,Nitrogen Oxides,CAP,0.002815072,TON,,921190,OTHER GENERAL GOVERNMENT SUPPORT.
CA,06,Alameda,06001,"SAXCO INTERNATIONAL LLC, DBA CALIFORNIA GLASS",10461911,155 98TH AVENUE,OAKLAND,94603,Nitrogen Oxides,CAP,0.002815072,TON,,339113,SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING.
CA,06,Alameda,06001,"CITY OF HAYWARD, FACILITIES DIVISION",10457311,16 BARNES COURT,HAYWARD,94544,Nitrogen Oxides,CAP,0.002815071,TON,,921190,OTHER GENERAL GOVERNMENT SUPPORT.
CA,06,Alameda,06001,AT&TMOBILITY / AT&T SERVICES,15719411,"SKYLINE BLVD, GRIZZLY PEAK",ORINDA,94563,Nitrogen Oxides,CAP,0.002812498,TON,,221112,FOSSIL FUEL ELECTRIC POWER GENERATION.
CA,06,Alameda,06001,SAFEWAY INC #768,18542711,20629 REDWOOD ROAD,CASTRO VALLEY,94546,Nitrogen Oxides,CAP,0.002795466,TON,,445110,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES.
CA,06,Alameda,06001,KAISER PERMANENTE - ANTIOCH MEDICAL CENTER,13812411,3000 LAS POSITAS ROAD,LIVERMORE,94550,Nitrogen Oxides,CAP,0.002684789,TON,,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS.
CA,06,Alameda,06001,VERIZON WIRELESS-CENTRAL FREMONT-,18344511,38491 FREMONT BLVD,FREMONT,94536,Nitrogen Oxides,CAP,0.002668384,TON,,517112,
CA,06,Alameda,06001,IGATE GLOBAL SOLUTIONS LTD,13818211,6528 KAISER DRIVE,FREMONT,94555,Nitrogen Oxides,CAP,0.002643396,TON,,531120,LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES).
CA,06,Alameda,06001,SUJU'S COFFEE & TEA,10513011,3602 THORNTON AVE,FREMONT,94536,Nitrogen Oxides,CAP,0.002624323,TON,,311920,COFFEE AND TEA MANUFACTURING.
CA,06,Alameda,06001,PACIFIC GAS AND ELECTRIC,16020511,998 MURRIETA BOULEVARD,LIVERMORE,94550,Nitrogen Oxides,CAP,0.002623036,TON,,221112,FOSSIL FUEL ELECTRIC POWER GENERATION.
CA,06,Alameda,06001,ALAMEDA COUNTY GSA,10500811,2000 150TH AVENUE,SAN LEANDRO,94578,Nitrogen Oxides,CAP,0.002599924,TON,,921190,OTHER GENERAL GOVERNMENT SUPPORT.
CA,06,Alameda,06001,THE REGENTS OF THE UNIVERSITY OF CA - BERKELEY,18493611,1608 4TH STREET,BERKELEY,94710,Nitrogen Oxides,CAP,0.002580481,TON,,531120,LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES).
CA,06,Alameda,06001,WEST LAKE CHRISTIAN TERRACE,15943911,275 28TH STREET,OAKLAND,94611,Nitrogen Oxides,CAP,0.002578068,TON,,531120,LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES).
CA,06,Alameda,06001,"NEW CINGULAR WIRELESS PCS, LLC DBA AT&T MOBILITY",18128711,7729 ALTAMONT PASS RD,LIVERMORE,94550,Nitrogen Oxides,CAP,0.002501909,TON,,517112,
CA,06,Alameda,06001,"BOURBON COFFEE COMPANY, INC",18697311,"1933 DAVIS ST, SUITE 230",SAN LEANDRO,94577,Nitrogen Oxides,CAP,0.002438884,TON,,311920,COFFEE AND TEA MANUFACTURING.
CA,06,Alameda,06001,BUFFALO BILL'S BREWERY,13775411,1082 B STREET,HAYWARD,94541,Nitrogen Oxides,CAP,0.002437348,TON,,311942,SPICE AND EXTRACT MANUFACTURING.
CA,06,Alameda,06001,VERIZON WIRELESS (SUNOL GRADE),14272611,11600 SUNOL & PLEASANTON RD,SUNOL,94586,Nitrogen Oxides,CAP,0.002426137,TON,,517112,
CA,06,Alameda,06001,BOWLES HALL FOUNDATION,18132611,CORNER OF GALEY RD & STADIUM RIMWAY,BERKELEY,94720,Nitrogen Oxides,CAP,0.002372082,TON,,611610,FINE ARTS SCHOOLS.
CA,06,Alameda,06001,NEW CINGULAR WIRELESS PCS DBA AT&T MOBILITY,18492611,2047 RESEARCH DRIVE,LIVERMORE,94550,Nitrogen Oxides,CAP,0.002361698,TON,,517112,
CA,06,Alameda,06001,"AG-CCRP PUBLIC MARKET, LP",18541511,6001 SHELLMOUND STREET,EMERYVILLE,94608,Nitrogen Oxides,CAP,0.002353201,TON,,531312,NONRESIDENTIAL PROPERTY MANAGERS.
CA,06,Alameda,06001,HOTEL OAKLAND,15746511,270 13TH STREET,OAKLAND,94612,Nitrogen Oxides,CAP,0.002345891,TON,,721110,HOTELS (EXCEPT CASINO HOTELS) AND MOTELS.
CA,06,Alameda,06001,LIVERMORE/AMADOR VALLEY TRANSIT AUTHORITY,14361111,1362 RUTAN COURT,LIVERMORE,94550,Nitrogen Oxides,CAP,0.002345891,TON,,488111,AIR TRAFFIC CONTROL.
CA,06,Alameda,06001,CITY OF ALAMEDA PUBLIC WORKS DEPARTMENT,14167411,1616 FORTMANN WAY,ALAMEDA,94501,Nitrogen Oxides,CAP,0.002345891,TON,,221112,FOSSIL FUEL ELECTRIC POWER GENERATION.
CA,06,Alameda,06001,CALIFORNIA HYDRONICS CORP,452311,2293 TRIPALDI WAY,HAYWARD,94545,Nitrogen Oxides,CAP,0.002345891,TON,,332812,"METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS."
CA,06,Alameda,06001,SAFEWAY INC #1931,18130811,46848 MISSION BLVD,FREMONT,94539,Nitrogen Oxides,CAP,0.002313321,TON,,445110,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES.
CA,06,Alameda,06001,CASTRO VALLEY SANITARY DISTRICT PUMP STATION 11,17242611,17300 CARDINAL COURT,CASTRO VALLEY,94546,Nitrogen Oxides,CAP,0.002278155,TON,,237110,WATER AND SEWER LINE AND RELATED STRUCTURES CONSTRUCTION.
CA,06,Alameda,06001,TARGET CORPORATION T-1472,10476511,2499 WHIPPLE ROAD,HAYWARD,94544,Nitrogen Oxides,CAP,0.002202054,TON,,455110,
